draw,subj_idx,dwell_quintile,subject_mean
7,17,E>S,0.5294117647058824
7,17,S~E,0.3333333333333333
7,17,S>E,0.5757575757575758
7,17,S>>E,0.625
7,19,E>>S,0.3584905660377358
7,19,E>S,0.25
7,19,S~E,0.2898550724637681
7,19,S>E,0.46236559139784944
7,19,S>>E,0.5957446808510638
7,21,E>>S,0.7457627118644068
7,21,E>S,0.6458333333333334
7,21,S~E,0.575
7,21,S>E,0.5384615384615384
7,21,S>>E,0.4383561643835616
7,22,E>>S,0.48148148148148145
7,22,E>S,0.44047619047619047
7,22,S~E,0.42735042735042733
7,22,S>E,0.47191011235955055
7,22,S>>E,0.4186046511627907
7,23,E>>S,0.4418604651162791
7,23,E>S,0.5274725274725275
7,23,S~E,0.43564356435643564
7,23,S>E,0.5308641975308642
7,23,S>>E,0.45454545454545453
7,24,E>>S,0.4444444444444444
7,24,E>S,0.5194805194805194
7,24,S~E,0.44
7,24,S>E,0.5319148936170213
7,24,S>>E,0.4142857142857143
7,25,E>>S,0.5714285714285714
7,25,E>S,0.66
7,25,S~E,0.4444444444444444
7,25,S>E,0.5217391304347826
7,25,S>>E,0.8
7,27,E>>S,0.32432432432432434
7,27,E>S,0.21904761904761905
7,27,S~E,0.3880597014925373
7,27,S>E,0.23636363636363636
7,27,S>>E,0.43636363636363634
8,1,E>>S,0.4625
8,1,E>S,0.4631578947368421
8,1,S~E,0.37037037037037035
8,1,S>E,0.45614035087719296
8,1,S>>E,0.36486486486486486
8,3,E>>S,0.45454545454545453
8,3,E>S,0.4634146341463415
8,3,S~E,0.5446428571428571
8,3,S>E,0.5409836065573771
8,3,S>>E,0.5211267605633803
8,4,E>>S,0.33766233766233766
8,4,E>S,0.35
8,4,S~E,0.41025641025641024
8,4,S>E,0.4625
8,4,S>>E,0.4274193548387097
8,5,E>>S,0.5
8,5,E>S,0.48484848484848486
8,5,S~E,0.3235294117647059
8,5,S>E,0.3118279569892473
8,5,S>>E,0.45794392523364486
8,7,E>>S,0.524822695035461
8,7,E>S,0.4716981132075472
8,7,S~E,0.32558139534883723
8,7,S>E,0.47058823529411764
8,7,S>>E,0.463768115942029
8,8,E>>S,0.6923076923076923
8,8,E>S,0.49295774647887325
8,8,S~E,0.43209876543209874
8,8,S>E,0.47
8,8,S>>E,0.4696969696969697
8,10,E>>S,0.27049180327868855
8,10,E>S,0.36
