param,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_ES_InattentionW_S_subj.12,0.0451088418100314,0.0037922286488985,0.037756270561661,0.0425355579516301,0.0450933918212598,0.0476271762382455,0.0525487439534797,5.3554220505780806e-05
v_ES_InattentionW_S_subj.13,0.0395075313204792,0.0048304176760793,0.0301783449494183,0.0361932148114287,0.0394644102237617,0.042756663846288,0.0491372313421526,7.300362805347626e-05
v_ES_InattentionW_S_subj.15,0.0397099735599789,0.0035482491787911,0.0327186835337997,0.0372686179360925,0.039683869483598,0.0421115828144511,0.0466543910287264,5.046948414594949e-05
v_ES_InattentionW_S_subj.16,0.0503350451022389,0.0041373837717671,0.0423896050580093,0.047487866616875,0.0502946013169789,0.0531163952021923,0.0585334447446065,6.501900492846078e-05
v_ES_InattentionW_S_subj.17,0.0458130394321845,0.0035196750504655,0.0390234107823132,0.0434298928002904,0.0458029789289632,0.0481317622047024,0.0528190312180563,5.670120469732263e-05
v_ES_InattentionW_S_subj.18,0.0420547103352731,0.0034666564147649,0.0352256678561202,0.0397231249950549,0.0420138658601446,0.0443332172870177,0.0489928609843852,4.4130429088348985e-05
v_ES_InattentionW_S_subj.19,0.0396186359909629,0.0034672607881752,0.0332484994946437,0.0372081098260915,0.0394859298518948,0.0418982281176703,0.0467589017752339,6.483256565411466e-05
v_ES_InattentionW_S_subj.20,0.0432895173883722,0.0034775233450802,0.0365277989415297,0.0409429393424245,0.0432298168469641,0.0455758817298936,0.0502827886761271,5.074149903368762e-05
v_ES_InattentionW_S_subj.21,0.0514705346000459,0.0036412645116802,0.0446069592756804,0.0489759087116721,0.0513952836789475,0.0539020921847465,0.0589135700143343,6.57397963588673e-05
v_ES_InattentionW_S_subj.22,0.0528802960236993,0.0039714357673482,0.0451194037701843,0.0501882173912059,0.0528225683002316,0.0555502263994498,0.0607980919460743,6.705011549794974e-05
v_ES_InattentionW_S_subj.23,0.037482240369022,0.0030554773089868,0.0314321907033165,0.0354214453533089,0.0374767452362474,0.0395513155844747,0.0434948039919019,3.534082044363689e-05
v_ES_InattentionW_S_subj.24,0.0263556069592542,0.0030470610129185,0.0203567476433414,0.0243118993402345,0.0263419484719013,0.0284051143688652,0.0323889105135088,3.626214747567309e-05
v_ES_InattentionW_S_subj.25,0.0217678302705243,0.0026939827433415,0.0164857148922382,0.019950851361558,0.0217351940431986,0.0236017595536919,0.0270463936307541,3.7322432769838906e-05
v_ES_InattentionW_S_subj.26,0.0583449301761113,0.0034724623940881,0.0516819369957881,0.0559897256981873,0.0583480353597167,0.0606423917409881,0.065262513751846,5.644622442723475e-05
theta_InatWS_subj.2,1.1921030746125247,,,,1.1921030746125247,,,
theta_InatWS_subj.3,1.51100600278352,,,,1.51100600278352,,,
theta_InatWS_subj.7,1.0119026444043624,,,,1.0119026444043624,,,
theta_InatWS_subj.8,1.0482821511470444,,,,1.0482821511470444,,,
theta_InatWS_subj.9,0.8739186085145133,,,,0.8739186085145133,,,
theta_InatWS_subj.10,0.7317827246910685,,,,0.7317827246910685,,,
theta_InatWS_subj.11,1.1543777656202494,,,,1.1543777656202494,,,
theta_InatWS_subj.12,1.2125636326425882,,,,1.2125636326425882,,,
theta_InatWS_subj.13,0.6802834731704808,,,,0.6802834731704808,,,
theta_InatWS_subj.15,0.9338393989924691,,,,0.9338393989924691,,,
theta_InatWS_subj.16,1.0350336960521869,,,,1.0350336960521869,,,
theta_InatWS_subj.17,0.9131298043050823,,,,0.9131298043050823,,,
theta_InatWS_subj.18,1.1279477496960992,,,,1.1279477496960992,,,
theta_InatWS_subj.19,0.9662631087401689,,,,0.9662631087401689,,,
theta_InatWS_subj.20,0.9148485458531751,,,,0.9148485458531751,,,
theta_InatWS_subj.21,1.0631037170262225,,,,1.0631037170262225,,,
theta_InatWS_subj.22,0.9138598600760743,,,,0.9138598600760743,,,
theta_InatWS_subj.23,1.0380644671594252,,,,1.0380644671594252,,,
theta_InatWS_subj.24,1.4419118903143604,,,,1.4419118903143604,,,
theta_InatWS_subj.25,0.8117721326790522,,,,0.8117721326790522,,,
theta_InatWS_subj.26,1.1315807526727844,,,,1.1315807526727844,,,
theta_InatWE_subj.2,-1.3446817480051285,,,,-1.3446817480051285,,,
theta_InatWE_subj.3,-0.8479368335171076,,,,-0.8479368335171076,,,
theta_InatWE_subj.7,-0.9008716592365561,,,,-0.9008716592365561,,,
theta_InatWE_subj.8,-1.0476594089729845,,,,-1.0476594089729845,,,
theta_InatWE_subj.9,-0.9979102394247601,,,,-0.9979102394247601,,,
theta_InatWE_subj.10,-1.3757486105055265,,,,-1.3757486105055265,,,
theta_InatWE_subj.11,-1.0995091171441878,,,,-1.0995091171441878,,,
theta_InatWE_subj.12,-1.171746133113849,,,,-1.171746133113849,,,
theta_InatWE_subj.13,-1.1692989490031198,,,,-1.1692989490031198,,,
theta_InatWE_subj.15,-1.0329385048326454,,,,-1.0329385048326454,,,
theta_InatWE_subj.16,-1.114412472535113,,,,-1.114412472535113,,,
theta_InatWE_subj.17,-1.117929658246601,,,,-1.117929658246601,,,
theta_InatWE_subj.18,-1.097307144546516,,,,-1.097307144546516,,,
theta_InatWE_subj.19,-1.060950068577484,,,,-1.060950068577484,,,
theta_InatWE_subj.20,-1.0033348534113185,,,,-1.0033348534113185,,,
theta_InatWE_subj.21,-0.9955283952090439,,,,-0.9955283952090439,,,
theta_InatWE_subj.22,-0.8389368728386899,,,,-0.8389368728386899,,,
theta_InatWE_subj.23,-1.0352541708942156,,,,-1.0352541708942156,,,
theta_InatWE_subj.24,-0.9315900115778009,,,,-0.9315900115778009,,,
theta_InatWE_subj.25,-0.8729526650549331,,,,-0.8729526650549331,,,
theta_InatWE_subj.26,-0.9313762264598788,,,,-0.9313762264598788,,,
