rep,parameter,true,recovered
16,v_z_IAW_chart,1.3815583362341604,1.4188606460706588
16,v_z_IAW_image,0.7620978179301281,0.8069298410421121
16,v_z_AttentionW:C(OVcate)[low],1.20904559231532,1.1554008180527735
16,v_z_AttentionW:C(OVcate)[medium],0.9559781628543388,1.0089247267147678
16,v_z_AttentionW:C(OVcate)[high],1.139129615305411,1.051368788828595
17,t,0.4146535257205485,0.4142879568636426
17,a(low),2.0680021847924963,2.031756252576461
17,a(medium),1.9743535372674643,1.9627536072689478
17,a(high),2.1319644711070413,2.1207656082521718
17,v_Intercept,1.5295315303478323,1.5573590218659072
17,v_z_IAW_chart,1.2704890482078985,1.235821781909063
17,v_z_IAW_image,0.9139990557574388,0.8731224927763774
17,v_z_AttentionW:C(OVcate)[low],1.6025533848110416,1.5564963988249763
17,v_z_AttentionW:C(OVcate)[medium],1.078423966278998,1.1090312085869827
17,v_z_AttentionW:C(OVcate)[high],1.2595417507097708,1.2120927761233393
18,t,0.4182451930863683,0.4208089862671662
18,a(low),2.2821918165059105,2.282894883003418
18,a(medium),2.0826684582889268,2.0686880299216073
18,a(high),2.1548894522051425,2.146521065651516
18,v_Intercept,1.492213428576466,1.522973436913405
18,v_z_IAW_chart,1.2728533221038083,1.251613725323668
18,v_z_IAW_image,0.9768065382690779,0.957507734453693
18,v_z_AttentionW:C(OVcate)[low],1.3352977941047712,1.2746513170867109
18,v_z_AttentionW:C(OVcate)[medium],1.1679640979334356,0.9961986965256203
18,v_z_AttentionW:C(OVcate)[high],1.0821012916956807,1.0902571806547041
19,t,0.441710818421441,0.44174817439275205
19,a(low),2.0995801471946502,2.1182524508209033
19,a(medium),2.100089864453429,2.0821435053807593
19,a(high),2.0359603892720286,1.9936900603919803
19,v_Intercept,1.6444789487624643,1.6780546617060215
19,v_z_IAW_chart,1.2722207857799679,1.2287515260827537
19,v_z_IAW_image,0.8799294620010355,0.7872229381223649
19,v_z_AttentionW:C(OVcate)[low],1.1787737929861637,0.9793374105079203
19,v_z_AttentionW:C(OVcate)[medium],1.0364796450062284,0.973551832780593
19,v_z_AttentionW:C(OVcate)[high],1.1784632772060544,1.0945797715148793
